player_id,match-format,matches,innings,notouts,runs,hi_score,average,balls_faced,strike_rate,hundreds,fifties,fours,sixes,catches,stumps
888191,First-Class,47,73,23,558,46*,11.16,1496,37.29,0,0,67,3,11,0
888191,List A,16,10,2,85,21,10.62,97,87.62,0,0,9,0,3,0
888191,T20,7,2,2,5,3*,,5,100,0,0,0,0,2,0
737915,First-Class,10,17,0,277,50,16.29,645,42.94,0,1,43,1,15,0
737915,List A,8,8,0,250,61,31.25,294,85.03,0,2,18,5,1,0
737915,T20,6,5,3,34,24*,17,21,161.9,0,0,2,1,2,0
877051,ODI,6,5,0,134,58,26.8,145,92.41,0,1,17,2,2,0
877051,T20I,14,14,0,327,73,23.35,221,147.96,0,2,29,17,9,0
877051,First-Class,28,47,1,1194,126,25.95,2107,56.66,1,8,157,15,14,0
877051,List A,24,22,0,658,112,29.9,752,87.5,2,4,71,15,16,1
877051,T20,122,120,4,2779,107*,23.95,1941,143.17,2,16,288,126,67,8
8982,Tests,28,45,3,1495,185,35.59,,,1,9,,3,21,0
8982,First-Class,386,651,52,17631,185,29.43,,,17,90,,,210,0
8982,List A,37,36,1,977,114,27.91,,,2,4,,,7,0
597655,First-Class,5,6,4,5,3,2.5,27,18.51,0,0,0,0,0,0
597655,List A,10,7,1,1,1,0.16,17,5.88,0,0,0,0,0,0
597655,T20,10,4,0,2,2,0.5,6,33.33,0,0,0,0,1,0
8983,Tests,2,4,0,83,44,20.75,,,0,0,,0,1,0
8983,First-Class,373,526,49,16402,255,34.38,,,29,78,,,182,0
53734,Women's Tests,15,21,4,426,100,25.05,,,1,3,,,6,0
8990,Tests,3,5,1,17,7*,4.25,82,20.73,0,0,2,0,0,0
8990,ODI,6,6,1,149,80*,29.8,255,58.43,0,1,18,0,4,0
8990,First-Class,251,404,59,12387,177,35.9,,,26,58,,,136,0
8990,List A,257,240,22,6006,158,27.55,,,5,33,,,91,0
8992,Tests,17,30,4,591,62,22.73,,,0,2,,0,14,0
8992,First-Class,351,608,64,11217,117,20.61,,,4,39,,,268,0
578769,First-Class,104,149,25,4128,163*,33.29,7663,53.86,5,21,511,14,64,0
578769,List A,68,56,17,1537,161,39.41,1611,95.4,2,8,149,20,31,0
578769,T20,112,76,21,832,43*,15.12,647,128.59,0,0,75,20,54,0
1022671,First-Class,25,34,8,540,83*,20.76,1183,45.64,0,2,73,3,9,0
1022671,List A,12,8,4,77,33*,19.25,121,63.63,0,0,4,1,3,0
1022671,T20,6,1,0,7,7,7,6,116.66,0,0,1,0,1,0
8996,Tests,27,39,9,242,38*,8.06,,,0,0,,0,12,0
8996,First-Class,133,173,50,1573,93,12.78,,,0,2,,,72,0
8998,Tests,21,33,2,725,134,23.38,,,1,5,,0,19,0
8998,First-Class,459,725,60,15425,160,23.19,,,21,69,,,342,3
8999,First-Class,50,48,20,263,38,9.39,,,0,0,,,14,0
8999,List A,18,5,2,43,22,14.33,,,0,0,,,3,0
9000,Tests,20,35,4,1098,129,35.41,,,2,5,,5,14,0
9000,First-Class,498,821,45,25388,259,32.71,,,48,113,,,320,0
9002,Tests,4,7,0,207,80,29.57,360,57.49,0,2,28,0,1,0
9002,ODI,1,1,0,84,84,84,146,57.53,0,1,0,0,0,0
9002,First-Class,479,784,76,28593,239*,40.38,,,61,153,,,284,0
9002,List A,525,500,54,15564,136,34.89,,,17,92,,,174,0
1150573,First-Class,1,1,0,22,22,22,18,122.22,0,0,2,2,0,0
1150573,List A,2,2,0,32,31,16,36,88.88,0,0,1,3,0,0
9007,Tests,5,4,1,28,17,9.33,,,0,0,,0,2,0
9007,First-Class,371,467,52,6445,139*,15.53,,,2,24,,,174,0
9014,Tests,82,131,15,6806,256,58.67,,,20,35,,27,58,0
9014,First-Class,533,831,136,31714,256,45.63,,,76,170,,,514,0
9014,List A,14,14,2,399,70*,33.25,,,0,3,,,5,0
459509,First-Class,40,67,5,1201,88,19.37,2645,45.4,0,4,173,0,71,0
459509,List A,26,19,4,388,72,25.86,435,89.19,0,2,39,3,24,1
459509,T20,1,1,1,17,17*,,19,89.47,0,0,1,0,0,0
53727,Women's ODI,10,8,0,104,36,13,,,0,0,,,2,0
9021,First-Class,1,1,0,32,32,32,,,0,0,,,1,0
857973,First-Class,55,92,5,2562,137,29.44,4721,54.26,8,8,335,26,12,0
857973,List A,31,30,6,732,108,30.5,779,93.96,1,3,56,20,14,0
857973,T20,8,8,1,148,82*,21.14,97,152.57,0,1,8,11,2,0
9019,First-Class,51,82,6,1856,117*,24.42,,,2,8,,,35,0
9019,List A,60,60,3,1251,85,21.94,,,0,8,,,25,0
9025,Tests,1,1,0,23,23,23,,,0,0,,1,0,0
9025,First-Class,157,282,15,6411,205,24.01,,,6,30,,,101,0
351424,First-Class,52,69,10,1177,103,19.94,2604,45.19,1,5,166,0,149,7
351424,List A,39,18,7,111,24*,10.09,161,68.94,0,0,6,1,25,4
351424,T20,39,10,4,63,15,10.5,64,98.43,0,0,6,0,18,10
9037,Tests,15,26,2,656,64,27.33,,,0,5,,4,9,0
9037,First-Class,299,495,20,10249,144*,21.57,,,10,47,,,238,0
53735,Women's Tests,1,1,0,2,2,2,,,0,0,0,0,0,0
9042,Tests,9,12,2,149,38,14.9,580,25.68,0,0,15,2,3,0
9042,ODI,10,8,2,30,17,5,73,41.09,0,0,1,0,4,0
9042,T20I,1,1,0,4,4,4,7,57.14,0,0,0,0,0,0
9042,First-Class,261,389,68,7399,133,23.04,,,3,30,,,163,0
9042,List A,271,200,44,2374,83*,15.21,,,0,5,,,84,0
9042,T20,194,95,34,630,87,10.32,621,101.44,0,1,45,14,50,0
9043,First-Class,84,97,25,1149,51,15.95,,,0,2,,,32,0
9043,List A,55,30,12,266,36*,14.77,,,0,0,,,21,0
1182629,First-Class,14,23,0,996,135,43.3,1795,55.48,3,3,141,4,12,0
1182629,List A,9,9,0,164,61,18.22,215,76.27,0,1,19,1,4,0
9051,Tests,3,5,0,92,50,18.4,,,0,1,,0,4,0
9051,First-Class,247,438,21,8634,186,20.7,,,9,40,,,154,0
894103,First-Class,28,31,14,333,58*,19.58,676,49.26,0,1,43,2,10,0
894103,List A,14,13,4,106,22*,11.77,116,91.37,0,0,10,1,4,0
894103,T20,21,7,4,40,13,13.33,33,121.21,0,0,3,1,5,0
297074,Women's Tests,8,12,0,497,208,41.41,964,51.55,1,2,66,0,7,0
297074,Women's ODI,109,100,9,3650,168*,40.1,4970,73.44,9,18,434,17,29,4
297074,Women's T20I,99,83,11,1721,116,23.9,1588,108.37,1,10,199,21,14,4
9057,Tests,51,71,15,714,79,12.75,,,0,1,,6,26,0
9057,First-Class,485,576,181,5735,126,14.51,,,1,13,,,289,0
297626,First-Class,28,36,8,797,97,28.46,2191,36.37,0,4,95,2,6,0
297626,List A,66,42,9,535,75,16.21,644,83.07,0,1,46,10,18,0
297626,T20,136,67,25,389,37,9.26,326,119.32,0,0,27,10,26,0
9062,Tests,118,205,24,7727,235,42.69,15622,49.46,22,46,919,39,100,0
9062,ODI,161,157,14,5416,141,37.87,7019,77.16,4,35,525,32,54,0
9062,T20I,8,8,1,188,60*,26.85,163,115.33,0,1,23,2,4,0
9062,First-Class,312,524,55,20440,262*,43.58,,,57,105,,,238,0
9062,List A,318,301,31,11130,158,41.22,,,13,79,,,109,0
9062,T20,107,103,12,2790,131,30.65,2248,124.11,1,18,270,70,37,0
878025,Women's Tests,2,2,2,1,1*,,5,20,0,0,0,0,0,0
878025,Women's ODI,8,2,1,12,11*,12,19,63.15,0,0,1,0,5,0
878025,Women's T20I,12,0,0,0,-,,0,,0,0,0,0,1,0
1260229,First-Class,12,16,0,422,91,26.37,738,57.18,0,3,59,2,25,2
1260229,List A,9,9,1,272,78*,34,335,81.19,0,2,27,1,2,0
1260229,T20,7,4,1,65,31,21.66,54,120.37,0,0,4,1,4,0
422593,First-Class,148,255,23,7893,300*,34.02,15413,51.21,16,37,1060,22,58,0
422593,List A,94,93,8,3771,171*,44.36,4566,82.58,7,25,384,24,33,0
422593,T20,150,148,11,4339,112*,31.67,3165,137.09,2,34,444,107,48,0
53736,Women's Tests,3,6,1,54,25,10.8,,,0,0,,,3,0
9069,Tests,1,1,0,0,0,0,7,0,0,0,0,0,0,0
9069,ODI,2,1,0,0,0,0,6,0,0,0,0,0,0,0
9069,First-Class,126,145,43,1161,49,11.38,,,0,0,,,25,0
9069,List A,168,66,33,327,25,9.9,,,0,0,,,29,0
1262575,List A,11,10,0,164,55,16.4,197,83.24,0,1,18,4,2,0
10061,First-Class,42,67,7,1938,128,32.3,2450,79.1,4,8,,,17,0
10061,List A,90,89,3,2898,189*,33.69,,,3,18,,,28,0
10061,T20,64,63,8,1225,88,22.27,974,125.77,0,7,160,24,20,0
9074,Tests,1,2,0,51,30,25.5,162,31.48,0,0,4,0,0,0
9074,ODI,1,1,0,24,24,24,58,41.37,0,0,3,0,0,0
9074,First-Class,292,491,34,18387,257,40.23,,,48,99,,,140,0
9074,List A,269,257,11,7838,119,31.86,,,5,53,,,68,0
755017,First-Class,1,1,0,14,14,14,26,53.84,0,0,2,0,0,0
755017,List A,2,2,1,7,7,7,15,46.66,0,0,0,0,0,0
9078,First-Class,26,38,13,516,76,20.64,,,0,1,,,10,0
9078,List A,7,3,0,21,9,7,,,0,0,,,1,0
9079,Tests,2,4,2,6,4*,3,,,0,0,1,0,2,0
9079,First-Class,273,305,112,1463,40,7.58,,,0,0,,,138,0
646847,Tests,14,19,5,319,57,22.78,710,44.92,0,1,39,2,3,0
646847,First-Class,88,133,19,2705,107,23.72,5345,50.6,1,14,361,12,36,0
646847,List A,32,26,5,317,51,15.09,419,75.65,0,1,35,4,16,0
646847,T20,45,19,10,119,42*,13.22,100,119,0,0,11,3,8,0
405682,First-Class,11,13,3,428,150,42.8,879,48.69,1,2,52,1,5,0
405682,List A,13,9,4,57,16*,11.4,76,75,0,0,5,1,3,0
405682,T20,4,0,0,0,-,,0,,0,0,0,0,2,0
1194959,First-Class,9,14,0,272,61,19.42,555,49,0,1,45,2,6,0
1194959,List A,16,15,1,339,66,24.21,387,87.59,0,3,28,8,5,0
1194959,T20,21,21,4,209,32*,12.29,175,119.42,0,0,17,7,9,0
9084,First-Class,117,168,37,1897,73,14.48,,,0,5,,,38,0
9084,List A,97,63,25,368,21,9.68,,,0,0,,,15,0
9084,T20,11,3,1,17,13*,8.5,6,283.33,0,0,4,0,2,0
9089,Tests,4,7,0,45,15,6.42,130,34.61,0,0,6,0,2,0
9089,ODI,7,6,2,96,31*,24,104,92.3,0,0,7,1,2,0
9089,First-Class,292,358,87,6740,141,24.87,,,3,26,,,103,0
9089,List A,332,174,72,1589,66*,15.57,,,0,2,,,78,0
9089,T20,3,2,2,11,10*,,8,137.5,0,0,1,0,1,0
297628,Tests,3,3,0,66,36,22,114,57.89,0,0,10,0,8,0
297628,ODI,28,23,2,702,118,33.42,771,91.05,1,5,74,8,19,1
297628,T20I,37,33,5,478,87,17.07,368,129.89,0,2,41,16,17,2
297628,First-Class,88,128,12,3628,171,31.27,6213,58.39,6,15,509,15,219,12
297628,List A,104,91,15,3139,175,41.3,3042,103.18,7,21,325,53,88,9
297628,T20,284,270,41,5434,95*,23.72,4135,131.41,0,28,452,178,170,24
9095,Tests,2,4,0,91,55,22.75,,,0,1,7,0,8,0
9095,First-Class,502,598,129,6910,95,14.73,,,0,18,,,895,176
9095,List A,30,21,3,247,34,13.72,,,0,0,,,26,8
53738,Women's Tests,8,15,3,286,83*,23.83,,,0,2,,,2,0
53895,Women's Tests,7,10,1,158,62,17.55,570,27.71,0,1,23,0,4,0
53895,Women's ODI,37,24,4,301,46*,15.05,490,61.42,0,0,17,1,7,0
53895,Women's T20I,4,4,0,27,11,6.75,42,64.28,0,0,0,0,1,0
9099,Tests,10,16,1,280,61,18.66,,,0,2,,2,5,0
9099,First-Class,192,306,14,6938,200,23.76,,,7,34,,,111,0
9103,Tests,5,7,0,148,64,21.14,,,0,1,13,0,3,0
9103,First-Class,490,665,123,12780,131,23.57,,,4,53,,,316,0
9103,List A,163,126,24,1831,101*,17.95,,,1,6,,,56,0
9112,First-Class,25,33,5,433,66,15.46,,,0,4,,,7,0
9112,List A,23,16,6,58,16*,5.8,,,0,0,,,4,0
9117,Tests,1,1,0,4,4,4,16,25,0,0,0,0,0,0
9117,ODI,34,29,2,403,82,14.92,465,86.66,0,1,38,9,8,0
9117,First-Class,210,319,26,11595,247*,39.57,,,27,64,,,66,0
9117,List A,254,233,21,5765,134*,27.19,,,3,34,,,64,0
9117,T20,77,69,9,1281,82,21.35,972,131.79,0,5,118,50,17,0
243944,First-Class,47,74,6,1560,105*,22.94,2767,56.37,1,6,220,14,26,0
243944,List A,124,105,19,2629,116,30.56,2609,100.76,1,16,247,84,68,0
243944,T20,159,140,30,2257,71*,20.51,1670,135.14,0,10,161,107,89,0
9121,Tests,2,4,0,7,6,1.75,42,16.66,0,0,1,0,2,0
9121,ODI,3,2,0,25,25,12.5,50,50,0,0,3,0,2,1
9121,First-Class,348,554,87,14674,223*,31.42,,,13,86,,,778,57
9121,List A,384,329,83,7657,130*,31.12,,,3,37,,,375,61
9121,T20,7,5,1,119,32,29.75,117,101.7,0,0,7,2,5,1
1009835,First-Class,10,13,4,90,35,10,198,45.45,0,0,10,2,2,0
1009835,List A,11,6,4,36,22*,18,60,60,0,0,1,0,5,0
1009835,T20,5,1,0,7,7,7,4,175,0,0,1,0,3,0
9125,First-Class,19,33,3,774,145,25.8,,,3,2,,,7,0
9125,List A,24,21,4,396,56,23.29,,,0,2,,,4,0
9127,Tests,4,7,1,62,19,10.33,,,0,0,6,0,7,0
9127,First-Class,84,143,11,2733,113*,20.7,,,2,12,,,81,0
9134,Tests,19,31,12,183,27,9.63,,,0,0,,0,6,0
9134,First-Class,439,587,137,4443,82*,9.87,,,0,5,,,206,0
9136,Tests,6,12,2,108,29,10.8,,,0,0,,0,8,3
9136,First-Class,525,906,97,15674,214,19.37,,,9,64,,,851,355
9139,First-Class,88,125,38,1160,69,13.33,,,0,2,,,70,0
9139,List A,163,84,40,551,46*,12.52,,,0,0,,,67,0
9142,Tests,7,12,0,496,88,41.33,,,0,4,,0,2,0
9142,First-Class,469,833,81,25598,202*,34.03,,,39,142,,,201,0
9142,List A,143,141,13,3110,100*,24.29,,,1,18,,,44,0
9150,First-Class,248,419,42,11821,144,31.35,,,14,68,,,124,0
9150,List A,173,155,22,3602,135*,27.08,,,3,17,,,45,0
9152,Tests,2,2,0,46,32,23,,,0,0,,0,0,0
9152,First-Class,162,243,39,4753,210,23.29,,,2,21,,,120,0
9382,First-Class,60,80,18,830,62,13.38,,,0,3,,,19,0
9382,List A,19,11,7,67,13*,16.75,,,0,0,,,7,0
10582,Tests,13,19,1,575,143,31.94,1087,52.89,3,0,71,2,6,0
10582,ODI,120,109,21,2695,101*,30.62,3462,77.84,1,14,204,34,35,0
10582,T20I,38,35,10,711,65*,28.44,599,118.69,0,3,54,17,7,0
10582,First-Class,221,357,40,12821,229,40.44,24873,51.54,31,55,,,118,0
10582,List A,323,301,56,9845,201*,40.18,,,15,60,,,103,0
10582,T20,458,418,91,9101,108,27.83,7425,122.57,2,46,714,275,152,0
310519,Tests,1,2,0,5,4,2.5,19,26.31,0,0,1,0,2,0
310519,ODI,2,2,0,18,15,9,16,112.5,0,0,1,1,0,0
310519,T20I,1,1,0,14,14,14,16,87.5,0,0,2,0,1,0
310519,First-Class,207,346,30,10996,216,34.79,20917,52.56,21,61,1456,31,261,0
310519,List A,120,91,12,1929,88,24.41,2441,79.02,0,12,195,17,47,0
310519,T20,116,61,20,729,62,17.78,722,100.96,0,1,44,10,55,0
9158,Tests,7,14,3,147,27,13.36,,,0,0,,0,9,0
9158,First-Class,235,382,32,11696,214,33.41,,,21,63,,,190,0
9163,Tests,102,161,6,5200,208,33.54,8565,60.71,14,22,621,67,120,0
9163,ODI,116,106,15,2113,79,23.21,2671,79.1,0,9,197,44,36,0
9163,First-Class,402,617,46,19399,228,33.97,,,38,97,,,354,0
9163,List A,470,419,64,10474,175*,29.5,,,7,46,,,196,0
1022077,Women's ODI,3,2,1,112,95,112,82,136.58,0,1,15,2,0,0
1022077,Women's T20I,22,15,4,205,34,18.63,171,119.88,0,0,23,1,3,0
9171,Tests,2,2,0,25,25,12.5,,,0,0,5,0,1,0
9171,First-Class,86,132,17,2316,189*,20.13,,,3,7,,,73,14
9181,Tests,15,11,5,28,10*,4.66,,,0,0,,0,2,0
9181,First-Class,372,326,148,1531,43*,8.6,,,0,0,,,138,0
9184,Tests,5,7,0,252,109,36,,,1,0,,1,2,0
9184,First-Class,510,859,47,28378,283,34.94,,,52,147,,,373,0
9187,Tests,108,193,23,8114,246*,47.72,,,22,42,,8,33,0
9187,ODI,36,34,4,1082,105,36.06,2020,53.56,1,9,84,0,5,0
9187,First-Class,609,1014,162,48426,261*,56.83,,,151,238,,,264,0
9187,List A,313,302,44,10095,146,39.12,,,8,74,,,99,0
747031,Tests,2,3,0,8,8,2.66,27,29.62,0,0,1,0,6,0
747031,First-Class,79,140,10,4083,177,31.4,8531,47.86,9,20,512,10,160,9
747031,List A,32,32,3,1374,224*,47.37,1277,107.59,3,7,136,33,28,4
747031,T20,51,44,4,809,70,20.22,654,123.7,0,3,79,16,26,12
9195,Tests,2,2,1,23,23*,23,,,0,0,,0,0,0
9195,First-Class,144,216,57,956,67*,6.01,,,0,1,,,80,0
53739,Women's Tests,5,7,2,48,12,9.6,,,0,0,,,3,0
9203,Tests,23,41,3,987,104,25.97,,,3,2,,2,39,0
9203,First-Class,432,752,57,17801,257*,25.61,,,25,75,,,546,1
9208,Tests,39,66,3,1442,91,22.88,4839,29.79,0,9,131,0,52,0
9208,ODI,25,24,3,510,78,24.28,1120,45.53,0,3,47,0,12,0
9208,First-Class,455,768,102,25186,312*,37.81,,,45,134,,,418,12
9208,List A,272,264,32,6135,124*,26.44,,,3,37,,,111,0
9209,Tests,4,5,2,21,11*,7,,,0,0,,0,0,0
9209,First-Class,134,185,31,908,38,5.89,,,0,0,,,52,0
9210,Tests,2,2,0,16,16,8,,,0,0,,0,0,1
9210,First-Class,232,258,74,1937,67*,10.52,,,0,1,,,318,122
9310,Tests,23,26,4,575,91,26.13,1458,39.43,0,3,67,1,8,0
9310,ODI,85,64,20,871,80,19.79,965,90.25,0,1,88,6,20,0
9310,T20I,34,22,9,216,47*,16.61,170,127.05,0,0,16,6,10,0
9310,First-Class,213,294,45,7128,169*,28.62,15183,46.94,7,36,,,125,0
9310,List A,281,205,55,3240,95*,21.6,3569,90.78,0,10,,,74,0
9310,T20,191,139,54,1748,51,20.56,1331,131.32,0,1,131,65,63,0
9217,First-Class,40,66,12,966,52,17.88,,,0,3,,,20,0
9217,List A,49,35,13,332,50*,15.09,,,0,1,,,8,0
9217,T20,11,7,1,41,11*,6.83,59,69.49,0,0,1,1,2,0
9220,First-Class,381,628,61,18726,201*,33.02,,,31,95,,,152,0
9220,List A,338,329,32,8216,119*,27.66,,,6,40,,,96,0
310107,ODI,1,0,0,0,-,,0,,0,0,0,0,0,0
310107,T20I,7,1,1,0,0*,,0,,0,0,0,0,1,0
310107,First-Class,140,186,46,2580,120*,18.42,,,1,5,,,46,0
310107,List A,110,58,25,421,37*,12.75,445,94.6,0,0,43,4,35,0
310107,T20,233,62,39,256,35*,11.13,213,120.18,0,0,26,4,40,0
9223,Tests,33,50,5,815,121,18.11,,,1,2,,0,12,0
9223,First-Class,535,826,55,14092,186,18.27,,,10,58,,,258,0
53820,Women's Tests,11,20,2,551,101*,30.61,,,1,3,,,5,0
53820,Women's ODI,88,84,15,1928,107*,27.94,,,1,11,,,40,0
53820,Women's T20I,35,28,12,373,42*,23.31,368,101.35,0,0,25,1,13,0
53891,Women's Tests,27,44,5,1935,167,49.61,,,5,11,,,12,0
53891,Women's ODI,63,59,9,2121,138*,42.42,,,5,8,,,26,0
9230,Tests,25,44,2,1661,162,39.54,4387,37.86,6,6,173,1,10,0
9230,ODI,34,34,0,1361,106,40.02,2447,55.61,1,11,81,3,10,0
9230,First-Class,340,613,38,21892,227*,38.07,,,50,105,,,189,0
9230,List A,319,314,15,10396,122,34.76,,,11,68,,,82,0
10617,Tests,167,244,41,3662,169,18.03,5607,65.31,1,13,438,55,55,0
10617,ODI,121,68,25,529,45*,12.3,709,74.61,0,0,35,10,27,0
10617,T20I,56,26,10,118,18*,7.37,118,100,0,0,7,3,21,0
10617,First-Class,265,372,66,5840,169,19.08,9195,63.51,1,25,,,93,0
10617,List A,151,80,28,620,45*,11.92,817,75.88,0,0,42,10,32,0
10617,T20,85,32,12,152,18*,7.6,149,102.01,0,0,10,3,26,0
10256,List A,1,1,1,17,17*,,,,0,0,,,0,0
9228,First-Class,6,3,0,7,6,2.33,,,0,0,,,1,0
9228,List A,1,0,0,0,0,,0,,0,0,0,0,0,0
9233,Tests,7,12,0,202,49,16.83,,,0,0,,0,6,0
9233,First-Class,357,539,47,13285,225,27,,,21,53,,,250,1
9237,Tests,4,6,0,128,84,21.33,,,0,1,,0,1,0
9237,First-Class,76,119,21,1801,91,18.37,,,0,11,,,48,0
9381,List A,4,2,1,3,3,3,,,0,0,0,0,5,0
911707,Tests,12,20,1,1181,186,62.15,1287,91.76,4,7,141,23,9,0
911707,ODI,5,5,0,113,80,22.6,140,80.71,0,1,10,4,0,0
911707,T20I,24,21,4,494,81*,29.05,349,141.54,0,2,38,23,13,0
911707,First-Class,68,110,6,4248,194,40.84,6023,70.52,11,24,546,49,53,0
911707,List A,20,17,1,456,103,28.5,485,94.02,1,2,50,6,4,0
911707,T20,122,115,26,2982,105*,33.5,1993,149.62,3,11,251,128,73,0
9239,Tests,1,2,0,17,10,8.5,,,0,0,,0,1,0
9239,First-Class,525,925,70,30874,257,36.1,,,71,152,,,205,0
1026379,First-Class,33,48,8,806,84,20.15,1498,53.8,0,5,92,16,11,0
1026379,List A,17,8,3,25,12*,5,35,71.42,0,0,2,1,1,0
1026379,T20,49,26,12,188,31*,13.42,145,129.65,0,0,17,7,14,0
9249,Tests,2,1,1,3,3*,,,,0,0,0,0,1,0
9249,First-Class,251,312,87,2189,81,9.72,,,0,3,,,104,0
9249,List A,31,24,4,194,37,9.7,,,0,0,,,8,0
9246,ODI,16,16,0,354,118,22.12,427,82.9,1,1,40,3,6,0
9246,First-Class,285,447,51,16898,295*,42.67,,,47,75,,,278,1
9246,List A,404,386,19,11257,268,30.67,,,19,50,,,131,0
9246,T20,79,79,2,1758,83,22.83,1173,149.87,0,12,207,66,41,0
259517,First-Class,182,288,38,9732,163,38.92,16229,59.96,23,50,1223,25,519,26
259517,List A,98,80,13,1794,105,26.77,2099,85.46,1,13,138,13,98,12
259517,T20,82,65,9,840,68,15,750,112,0,1,64,17,41,7
9252,Tests,26,34,5,342,44*,11.79,,,0,0,,0,7,0
9252,First-Class,390,446,111,4110,79,12.26,,,0,6,,,157,0
9252,List A,179,95,31,692,41,10.81,,,0,0,,,27,0
9255,Tests,22,30,1,734,79,25.31,,,0,5,,5,22,0
9255,First-Class,335,536,49,13325,212,27.36,,,22,56,,,212,0
9259,Tests,7,12,2,299,84,29.9,,,0,2,,0,9,3
9259,First-Class,612,1012,52,25649,232*,26.71,,,37,111,,,568,78
9263,Tests,8,16,3,470,140,36.15,,,1,1,,0,7,0
9263,First-Class,383,634,47,17920,311,30.52,,,29,76,,,230,0
53740,Women's Tests,1,1,0,16,16,16,,,0,0,,,0,0
53740,Women's ODI,5,3,1,22,15*,11,,,0,0,,,0,0
211032,First-Class,85,140,6,3572,132,26.65,7755,46.06,2,22,506,9,52,0
211032,List A,80,76,12,2420,129,37.81,2902,83.39,2,14,247,37,21,0
211032,T20,91,88,9,2188,69,27.69,1702,128.55,0,16,197,71,30,0
891517,T20I,4,1,1,4,4*,,9,44.44,0,0,0,0,2,0
891517,First-Class,6,7,4,14,5*,4.66,62,22.58,0,0,1,0,3,0
891517,List A,14,3,2,5,3,5,11,45.45,0,0,0,0,7,0
891517,T20,85,20,14,64,10*,10.66,88,72.72,0,0,1,0,28,0
53741,Women's Tests,3,5,1,148,57*,37,,,0,1,,,2,0
9269,Tests,1,2,1,11,10*,11,44,25,0,0,2,0,1,0
9269,First-Class,159,221,72,1796,69,12.05,,,0,2,,,42,0
9269,List A,113,53,20,217,18,6.57,,,0,0,,,23,0
298241,First-Class,101,142,39,1489,53,14.45,,,0,3,,,18,0
298241,List A,68,33,12,168,21,8,229,73.36,0,0,13,4,13,0
298241,T20,69,23,13,133,26*,13.3,119,111.76,0,0,6,9,14,0
9280,Tests,4,7,0,43,17,6.14,,,0,0,,0,2,0
9280,First-Class,307,468,79,5641,124,14.5,,,2,12,,,172,0
9290,First-Class,47,62,24,821,76*,21.6,,,0,2,,,9,0
9290,List A,31,16,5,117,24*,10.63,,,0,0,,,5,0
9291,First-Class,31,36,7,665,65,22.93,,,0,4,,,31,0
9291,List A,112,67,32,789,93*,22.54,,,0,1,,,65,0
515557,First-Class,14,23,2,564,104,26.85,1461,38.6,2,1,64,4,9,0
515557,List A,16,10,2,129,43,16.12,180,71.66,0,0,15,2,9,0
515557,T20,10,8,2,108,38,18,99,109.09,0,0,6,5,1,0
290947,First-Class,13,17,1,274,79,17.12,630,43.49,0,2,36,1,6,0
290947,List A,10,10,2,94,26*,11.75,110,85.45,0,0,2,2,3,0
290947,T20,14,9,2,30,8,4.28,42,71.42,0,0,1,0,6,0
646003,First-Class,52,87,7,2045,135,25.56,4269,47.9,2,11,274,17,17,0
646003,List A,13,8,2,139,45,23.16,174,79.88,0,0,11,3,4,0
646003,T20,26,20,1,194,53*,10.21,218,88.99,0,1,12,5,10,0
53742,Women's ODI,1,1,0,30,30,30,,,0,0,,,1,0
9307,First-Class,205,307,65,7376,166,30.47,,,7,40,,,478,38
9307,List A,231,183,45,2799,90*,20.28,,,0,8,,,238,48
398778,Tests,32,59,0,1789,133,30.32,4084,43.8,3,11,219,2,24,0
398778,First-Class,185,323,20,12148,219*,40.09,24838,48.9,24,68,1608,20,140,0
398778,List A,63,61,6,1829,95,33.25,2196,83.28,0,12,140,16,30,0
398778,T20,68,58,10,826,56*,17.2,696,118.67,0,2,82,16,28,1
9323,Tests,1,2,0,34,20,17,156,21.79,0,0,3,0,0,0
9323,ODI,1,1,0,14,14,14,26,53.84,0,0,1,0,0,0
9323,First-Class,402,684,60,22667,216*,36.32,,,46,123,,,185,0
9323,List A,359,340,34,9619,140,31.43,,,7,56,,,85,0
9325,First-Class,53,78,12,1841,101*,27.89,,,1,12,,,19,0
9325,List A,69,56,13,819,126,19.04,,,1,0,,,6,0
9384,First-Class,124,201,16,5480,139,29.62,,,11,24,,,87,0
9384,List A,91,82,4,1876,103*,24.05,,,2,8,,,27,0
9327,Tests,71,131,7,4288,173*,34.58,10005,42.85,8,23,559,3,61,0
9327,First-Class,280,478,39,17870,259,40.7,,,38,95,,,263,0
9327,List A,191,171,31,4460,139,31.85,,,2,28,,,63,0
9327,T20,13,12,0,210,60,17.5,162,129.62,0,2,30,2,4,0
9329,Tests,3,5,0,71,32,14.2,160,44.37,0,0,9,0,3,0
9329,ODI,3,3,0,58,52,19.33,68,85.29,0,1,5,0,0,0
9329,First-Class,277,428,43,12021,197,31.22,,,17,65,,,290,1
9329,List A,271,243,25,4888,100,22.42,,,1,27,,,82,0
9331,Tests,2,2,1,15,15*,15,,,0,0,,0,1,0
9331,First-Class,319,381,100,2962,62,10.54,,,0,4,,,112,0
9332,First-Class,1,1,1,10,10*,,,,0,0,,,0,0
9332,List A,5,3,1,23,17,11.5,,,0,0,,,2,0
9334,Tests,3,4,1,22,13,7.33,,,0,0,,0,1,1
9334,First-Class,550,801,225,7391,96,12.83,,,0,18,,,955,276
