player_id,match-format,matches,innings,notouts,runs,hi_score,average,balls_faced,strike_rate,hundreds,fifties,fours,sixes,catches,stumps
27790,List A,11,7,4,3,1*,1,,,0,0,0,0,4,6
290722,First-Class,54,75,34,285,29*,6.95,621,45.89,0,0,31,11,8,0
290722,List A,43,27,5,140,33,6.36,172,81.39,0,0,10,10,9,0
290722,T20,30,16,7,47,14,5.22,66,71.21,0,0,3,1,2,0
27619,Tests,40,68,2,2084,97,31.57,,,0,16,,1,38,0
27619,ODI,7,7,0,153,46,21.85,301,50.83,0,0,,,3,0
27619,First-Class,179,299,22,11143,207,40.22,,,21,59,,,189,0
27619,List A,26,26,1,617,90,24.68,,,0,4,,,6,0
27622,Tests,21,17,3,98,23,7,348,28.16,0,0,10,3,12,0
27622,ODI,35,18,5,132,32,10.15,171,77.19,0,0,5,4,10,0
27622,First-Class,99,131,28,1957,100*,19,,,1,5,,,77,0
27622,List A,99,64,17,650,55,13.82,,,0,1,,,38,0
32966,Tests,3,3,0,6,4,2,23,26.08,0,0,1,0,1,0
32966,ODI,25,12,5,38,13*,5.42,58,65.51,0,0,3,0,9,0
32966,,7,1,0,0,0,0,1,0,0,0,0,0,2,0
32966,First-Class,136,191,16,5475,156,31.28,,,6,36,,,59,0
32966,List A,160,116,25,1917,93,21.06,2115,90.63,0,9,128,64,46,0
32966,T20,277,151,50,1526,45*,15.1,1234,123.66,0,0,130,58,69,0
53910,,12,20,2,548,98,30.44,,,0,4,,,13,0
53910,,127,112,21,2856,100,31.38,,,1,18,,,33,0
53910,,18,16,2,241,37*,17.21,,,0,0,,,3,0
27639,Tests,10,19,0,437,60,23,1263,34.6,0,2,49,0,15,0
27639,First-Class,162,266,27,10839,301*,45.35,,,29,53,,,189,0
27639,List A,65,61,7,2415,130*,44.72,,,7,17,,,29,0
27639,T20,21,19,1,334,72*,18.55,366,91.25,0,1,28,1,4,0
27641,Tests,1,2,0,7,4,3.5,70,10,0,0,0,0,0,0
27641,ODI,39,26,6,310,61,15.5,498,62.24,0,1,15,5,16,0
27641,First-Class,61,85,15,1940,132*,27.71,,,1,11,,,30,0
27641,List A,88,60,16,760,61,17.27,,,0,2,,,37,0
500135,First-Class,67,107,4,4417,338,42.88,6682,66.1,13,16,601,50,78,0
500135,List A,92,90,4,3400,159,39.53,4131,82.3,6,19,381,68,65,1
500135,T20,60,59,8,1716,99*,33.64,1528,112.3,0,11,165,40,34,1
54279,,5,4,3,20,11*,20,30,66.66,0,0,1,0,0,0
27651,First-Class,26,41,4,1082,166,29.24,2671,40.5,1,5,,,15,0
27651,List A,30,25,5,747,111*,37.35,1057,70.67,1,5,,,12,0
27651,T20,9,9,3,192,41*,32,173,110.98,0,0,21,0,2,0
27659,Tests,2,2,1,3,3*,3,,,0,0,0,0,0,0
27659,First-Class,58,85,27,419,30*,7.22,,,0,0,,,22,0
27665,Tests,2,4,0,69,31,17.25,,,0,0,,0,2,0
27665,First-Class,75,132,9,3578,185*,29.08,,,6,,,,51,0
27667,Tests,31,52,1,1611,108,31.58,,,1,11,,,18,0
27667,First-Class,138,234,18,8611,176,39.86,,,22,,,,72,0
54043,,4,3,1,52,31*,26,78,66.66,0,0,3,0,1,0
54043,,13,9,3,68,23*,11.33,66,103.03,0,0,5,0,1,0
54242,,4,7,2,264,60,52.8,399,66.16,0,3,35,0,6,0
54242,,19,17,3,156,31,11.14,,,0,0,,,2,0
398437,First-Class,26,42,2,1333,126,33.32,2594,51.38,3,4,200,4,16,0
398437,List A,13,13,0,353,106,27.15,488,72.33,1,1,45,0,5,0
398437,T20,13,13,1,454,99*,37.83,329,137.99,0,5,69,9,4,0
942367,First-Class,34,47,4,801,71,18.62,1404,57.05,0,4,117,10,16,0
942367,List A,47,35,9,402,92,15.46,426,94.36,0,1,29,18,26,0
942367,T20,47,17,3,72,21*,5.14,93,77.41,0,0,5,1,23,0
27978,Tests,2,1,1,2,2*,,5,40,0,0,0,0,6,0
27978,ODI,19,15,2,216,51,16.61,267,80.89,0,1,18,3,19,5
27978,First-Class,84,117,12,3532,152,33.63,,,3,24,,,196,20
27978,List A,83,69,5,1389,102,21.7,,,1,6,,,80,23
27987,First-Class,49,79,3,2975,215,39.14,,,6,14,,,30,0
27987,List A,41,41,3,1317,127,34.65,,,1,10,,,14,0
27988,Tests,1,0,0,0,-,,0,,0,0,0,0,1,0
27988,First-Class,116,162,16,6476,170,44.35,,,17,34,,,79,0
28004,First-Class,11,10,2,133,69*,16.62,,,0,1,,,11,2
28004,List A,1,1,0,15,15,15,,,0,0,,,0,0
372319,,11,6,3,35,17*,11.66,63,55.55,0,0,0,1,1,0
372319,,23,10,7,8,2*,2.66,18,44.44,0,0,0,0,4,0
328163,First-Class,3,6,0,75,44,12.5,151,49.66,0,0,12,1,4,0
328163,List A,45,36,8,839,112*,29.96,974,86.13,1,3,65,23,23,1
328163,T20,57,44,18,728,78*,28,567,128.39,0,2,57,33,18,0
227724,First-Class,49,68,28,288,20,7.2,666,43.24,0,0,43,4,10,0
227724,List A,23,15,10,58,20*,11.6,114,50.87,0,0,3,2,6,0
227724,T20,11,6,4,9,5*,4.5,19,47.36,0,0,1,0,3,0
28258,First-Class,23,34,3,970,124,31.29,,,3,2,,,14,0
28258,List A,7,7,2,168,71,33.6,,,0,1,,,2,0
28010,Tests,23,40,2,1326,110,34.89,3407,38.91,2,9,180,1,34,0
28010,ODI,4,4,1,39,30,13,77,50.64,0,0,2,1,0,0
28010,First-Class,180,298,16,10908,300*,38.68,,,24,52,,,159,0
28010,List A,81,80,6,2421,133*,32.71,,,4,13,,,22,0
28010,T20,3,3,0,28,14,9.33,36,77.77,0,0,2,0,0,0
28146,Tests,8,13,1,344,100,28.66,1126,30.55,1,2,40,1,13,0
28146,ODI,5,4,1,51,24*,17,82,62.19,0,0,6,0,2,1
28146,First-Class,83,136,10,3806,171,30.2,,,6,21,,,190,22
28146,List A,53,42,8,776,65,22.82,,,0,3,,,46,10
28146,T20,9,8,1,97,42,13.85,96,101.04,0,0,10,2,1,6
28014,First-Class,16,26,7,318,56*,16.73,,,0,1,,,5,0
28014,List A,28,21,10,352,44*,32,,,0,0,,,3,0
28017,First-Class,10,18,2,282,80,17.62,,,0,1,,,8,0
28017,List A,5,5,0,117,63,23.4,,,0,1,,,1,0
54254,,15,11,0,52,24,4.72,141,36.87,0,0,4,0,5,0
54254,,13,7,2,15,7*,3,23,65.21,0,0,0,0,2,0
53912,,10,11,7,25,11,6.25,,,0,0,,,4,0
53912,,97,30,15,74,18*,4.93,204,36.27,0,0,5,0,21,0
28149,ODI,4,2,2,9,8*,,10,90,0,0,0,0,0,0
28149,First-Class,35,51,5,1379,207*,29.97,,,2,8,,,12,0
28149,List A,48,38,6,664,120,20.75,,,1,2,,,18,0
28261,First-Class,25,37,3,1061,174,31.2,,,2,3,,,7,0
28261,List A,7,7,0,155,61,22.14,,,0,1,,,1,0
500154,First-Class,52,86,8,2538,161,32.53,5213,48.68,2,13,329,44,20,0
500154,List A,70,64,10,1865,100,34.53,2292,81.36,1,12,153,62,18,0
500154,T20,70,58,9,846,69*,17.26,740,114.32,0,3,72,36,22,0
960845,,9,8,1,206,77,29.42,292,70.54,0,2,16,2,5,0
960845,,24,17,2,251,52,16.73,296,84.79,0,1,28,1,6,0
1070195,First-Class,37,65,1,2249,116,35.14,4686,47.99,5,13,337,12,68,5
1070195,List A,33,33,1,1084,102,33.87,1437,75.43,3,8,132,13,38,2
1070195,T20,20,20,2,355,59*,19.72,323,109.9,0,2,46,8,15,2
54243,,1,2,0,56,54,28,,,0,1,,,0,0
54243,,1,0,0,0,-,,0,,0,0,0,0,0,0
28045,Tests,28,44,13,418,85,13.48,,,0,1,,1,9,0
28045,First-Class,150,179,48,2384,107,18.19,,,1,9,,,50,0
28045,List A,1,1,1,7,7*,,,,0,0,,,0,0
54244,,2,4,0,49,21,12.25,,,0,0,,,0,0
1123681,First-Class,26,30,15,139,26,9.26,513,27.09,0,0,17,0,9,0
1123681,List A,19,10,6,10,3,2.5,39,25.64,0,0,0,0,3,0
220679,,23,23,1,414,47,18.81,713,58.06,0,0,49,1,12,19
220679,,8,7,1,69,28,11.5,112,61.6,0,0,5,0,4,2
28322,First-Class,12,18,3,628,217,41.86,,,1,3,,,7,0
28322,List A,2,2,0,81,62,40.5,,,0,1,,,1,0
28365,First-Class,8,14,3,493,123,44.81,,,1,3,,,2,0
28365,List A,1,1,0,7,7,7,,,0,0,,,0,0
1153626,First-Class,3,5,2,32,10,10.66,92,34.78,0,0,4,0,1,0
1153626,List A,7,3,1,8,7,4,15,53.33,0,0,1,0,3,0
1153626,T20,3,1,1,0,0*,,0,,0,0,0,0,0,0
54245,,2,4,1,84,46,28,,,0,0,,,2,0
54245,,6,5,0,84,33,16.8,,,0,0,,,3,3
54114,,4,8,0,236,57,29.5,597,39.53,0,1,33,0,0,0
54114,,78,60,11,961,92*,19.61,1578,60.89,0,6,83,8,37,0
54114,,18,11,4,131,66*,18.71,148,88.51,0,1,10,0,7,0
28067,ODI,1,1,0,8,8,8,8,100,0,0,0,0,0,0
28067,First-Class,147,213,27,9312,305*,50.06,,,26,42,,,269,21
28067,List A,121,106,25,3212,95,39.65,,,0,23,,,113,27
28067,T20,11,7,2,47,16*,9.4,42,111.9,0,0,4,0,10,8
28070,First-Class,5,6,3,16,13*,5.33,,,0,0,,,1,0
28070,List A,1,0,0,0,0,,0,,0,0,0,0,1,0
290727,ODI,3,2,1,12,9,12,13,92.3,0,0,1,0,0,0
290727,,1,1,1,1,1*,,2,50,0,0,0,0,2,0
290727,First-Class,86,120,20,3987,128,39.87,6342,62.86,5,31,551,21,46,0
290727,List A,121,100,32,2615,117*,38.45,2754,94.95,1,14,260,41,32,0
290727,T20,120,95,42,1524,65*,28.75,1284,118.69,0,3,141,32,28,0
28235,Tests,34,58,1,2315,190,40.61,3458,66.94,7,5,316,12,28,0
28235,ODI,167,164,10,6793,143,44.11,7436,91.35,17,39,842,79,83,0
28235,,68,66,3,1759,92,27.92,1392,126.36,0,11,191,50,19,0
28235,First-Class,122,202,10,8499,224,44.26,,,25,29,,,120,0
28235,List A,302,298,23,12074,248,43.9,,,30,67,,,149,0
28235,T20,329,326,34,9645,106*,33.03,7695,125.34,2,69,1090,224,133,0
28619,First-Class,1,1,0,0,0,0,7,0,0,0,0,0,0,0
28619,List A,7,7,1,119,94*,19.83,156,76.28,0,1,14,2,1,0
54281,,1,2,1,25,21,25,,,0,0,,,0,0
54281,,8,6,1,24,11,4.8,85,28.23,0,0,1,0,0,0
54246,,4,6,4,40,24*,20,,,0,0,,,2,0
54246,,13,13,2,138,35,12.54,,,0,0,,,0,0
28081,Tests,90,144,16,4876,224,38.09,8249,59.11,6,33,544,78,256,38
28081,ODI,350,297,84,10773,183*,50.57,12303,87.56,10,73,826,229,321,123
28081,,98,85,42,1617,56,37.6,1282,126.13,0,2,116,52,57,34
28081,First-Class,131,210,19,7038,224,36.84,,,9,47,,,364,57
28081,List A,423,364,99,13353,183*,50.38,,,17,87,,,402,141
28081,T20,377,331,139,7271,84*,37.86,5406,134.49,0,28,503,325,214,87
597803,,3,1,0,2,2,2,13,15.38,0,0,0,0,2,0
597803,,3,1,1,2,2*,,2,100,0,0,0,0,1,0
1292498,First-Class,15,25,2,1145,200*,49.78,1632,70.15,4,4,171,6,7,0
1292498,List A,12,10,3,425,108*,60.71,441,96.37,1,2,59,4,7,0
1292498,T20,12,11,3,379,73,47.37,299,126.75,0,3,37,11,6,0
28090,Tests,6,10,1,141,47,15.66,368,38.31,0,0,19,0,12,2
28090,ODI,23,17,6,256,94*,23.27,421,60.8,0,1,11,2,19,5
28090,First-Class,83,125,15,3958,153,35.98,,,10,19,,,243,35
28090,List A,107,77,16,1379,94*,22.6,,,0,8,,,121,40
28092,Tests,3,6,0,254,59,42.33,,,0,3,,2,6,1
28092,First-Class,57,94,9,2394,122,28.16,,,4,13,,,69,33
53944,,2,3,2,19,19,19,50,38,0,0,4,0,0,0
53944,,23,5,3,23,12*,11.5,31,74.19,0,0,2,1,4,0
53944,,1,0,0,0,-,,0,,0,0,0,0,0,0
227712,ODI,13,5,0,21,16,4.2,36,58.33,0,0,1,0,1,0
227712,,9,2,1,22,19,22,24,91.66,0,0,1,0,1,0
227712,First-Class,116,151,42,1084,55*,9.94,1647,65.81,0,2,145,25,41,0
227712,List A,98,53,15,327,33,8.6,408,80.14,0,0,32,5,25,0
227712,T20,147,37,16,110,22,5.23,142,77.46,0,0,7,2,23,0
28095,Tests,5,5,0,60,26,12,,,0,0,,0,5,0
28095,First-Class,61,88,18,1424,92,20.34,,,0,5,,,36,0
28107,Tests,33,38,10,129,20,4.6,,,0,0,13,0,10,0
28107,ODI,15,5,2,9,5*,3,20,45,0,0,0,0,3,0
28107,First-Class,238,253,70,1442,44,7.87,,,0,0,,,62,0
28107,List A,59,23,10,95,19*,7.3,,,0,0,,,7,0
28114,Tests,164,286,32,13288,270,52.31,31258,42.51,36,63,1654,21,210,0
28114,ODI,344,318,40,10889,153,39.16,15285,71.23,12,83,950,42,196,14
28114,,1,1,0,31,31,31,21,147.61,0,0,0,3,0,0
28114,First-Class,298,497,67,23794,270,55.33,,,68,117,,,353,1
28114,List A,449,416,55,15271,153,42.3,,,21,112,,,233,17
28114,T20,109,101,7,2586,75*,27.51,2271,113.87,0,13,311,34,23,0
714451,ODI,1,1,0,9,9,9,6,150,0,0,1,0,0,0
714451,,15,10,4,127,54,21.16,93,136.55,0,1,7,8,9,0
714451,First-Class,16,25,4,1012,114,48.19,1509,67.06,2,7,99,39,6,0
714451,List A,52,37,13,922,118,38.41,825,111.75,1,2,51,52,15,0
714451,T20,108,96,25,1935,95*,27.25,1383,139.91,0,8,111,119,38,0
28118,Tests,29,50,2,1202,104,25.04,,,1,7,,15,14,0
28118,First-Class,170,275,19,8545,137*,33.37,,,14,45,,,144,4
28118,List A,3,2,0,34,21,17,,,0,0,,,1,0
28120,First-Class,28,51,3,1566,139,32.62,,,4,8,,,28,0
28120,List A,19,19,1,559,79,31.05,,,0,5,,,4,0
28122,First-Class,53,83,13,1654,87,23.62,,,0,8,,,15,0
28122,List A,44,36,10,524,61,20.15,,,0,2,,,11,0
54247,,1,0,0,0,-,,0,,0,0,0,0,0,0
54044,,20,30,5,404,57*,16.16,,,0,1,,,8,0
54044,,34,30,6,211,25,8.79,,,0,0,,,9,0
279540,List A,2,2,0,93,92,46.5,111,83.78,0,1,7,0,0,0
279540,T20,1,1,0,19,19,19,18,105.55,0,0,1,0,1,0
28624,Tests,46,87,3,2611,121,31.08,,,2,16,,2,66,16
28624,ODI,5,4,1,114,54*,38,195,58.46,0,1,13,0,3,1
28624,First-Class,335,510,55,13436,192,29.52,,,13,69,,,704,120
28624,List A,160,150,21,3008,93,23.31,,,0,12,,,159,31
28671,ODI,1,1,1,55,55*,,61,90.16,0,1,7,1,0,0
28671,First-Class,135,230,11,9128,206,41.68,20160,45.27,24,39,,,132,0
28671,List A,113,113,9,3641,129*,35,5361,67.91,10,22,,,41,0
28671,T20,66,64,3,1273,66,20.86,1199,106.17,0,4,121,19,31,0
1070185,List A,8,7,1,80,33,13.33,161,49.68,0,0,9,0,1,0
1070185,T20,5,4,0,51,22,12.75,54,94.44,0,0,4,0,3,0
54248,,4,4,0,6,4,1.5,43,13.95,0,0,0,0,1,0
54248,,11,5,0,13,6,2.6,,,0,0,,,0,0
961179,,2,2,0,23,18,11.5,33,69.69,0,0,2,0,0,0
28751,Tests,6,10,4,129,50*,21.5,,,0,1,,0,6,0
28751,First-Class,64,89,14,3024,145*,40.32,,,7,14,,,40,0
28754,Tests,40,70,4,1985,201,30.07,,,2,10,,0,15,0
28754,ODI,15,14,1,269,78*,20.69,509,52.84,0,1,,,6,0
28754,First-Class,206,326,34,12136,225,41.56,,,34,47,,,160,0
28754,List A,55,53,4,1601,111*,32.67,,,2,12,,,17,0
28755,Tests,11,20,1,350,52,18.42,,,0,1,,0,5,0
28755,First-Class,110,172,13,5788,249*,36.4,,,17,23,,,49,0
28756,Tests,1,2,0,22,14,11,,,0,0,,0,0,0
28756,First-Class,101,147,19,2487,164,19.42,,,2,10,,,43,0
1060380,ODI,2,2,0,27,19,13.5,56,48.21,0,0,2,0,0,0
1060380,,11,10,1,212,58,23.55,168,126.19,0,2,20,7,7,0
1060380,First-Class,28,47,1,1941,195,42.19,3443,56.37,6,9,238,26,19,0
1060380,List A,73,72,5,4042,220*,60.32,4006,100.89,15,16,388,119,20,0
1060380,T20,108,105,9,3503,114,36.48,2576,135.98,3,25,326,133,56,3
28763,Tests,58,104,5,4154,206,41.95,8067,51.49,9,22,518,10,38,0
28763,ODI,147,143,11,5238,150*,39.68,6144,85.25,11,34,561,17,36,0
28763,,37,36,2,932,75,27.41,783,119.02,0,7,109,10,11,0
28763,First-Class,198,331,24,15153,233*,49.35,,,43,68,,,107,0
28763,List A,299,292,19,10077,151,36.91,,,21,60,,,79,0
28763,T20,251,245,24,6402,93,28.96,5309,120.58,0,53,747,90,51,0
28892,First-Class,25,43,4,1288,142,33.02,,,3,6,,,17,0
28892,List A,2,1,0,2,2,2,9,22.22,0,0,0,0,0,0
28770,Tests,4,7,1,204,88,34,545,37.43,0,2,27,1,3,0
28770,ODI,3,3,0,49,30,16.33,97,50.51,0,0,8,0,0,0
28770,First-Class,95,150,7,6111,323,42.73,,,16,27,,,67,0
28770,List A,98,95,9,3402,164*,39.55,,,9,16,,,32,0
54089,,2,2,2,122,104*,,,,1,0,,,1,1
28772,Tests,2,4,0,54,18,13.5,,,0,0,,0,1,0
28772,First-Class,54,82,8,2121,169,28.66,,,2,12,,,34,0
28774,Tests,4,7,3,25,8,6.25,122,20.49,0,0,1,0,0,0
28774,ODI,1,1,0,4,4,4,8,50,0,0,0,0,0,0
28774,First-Class,104,133,23,2023,119,18.39,,,1,7,,,45,0
28774,List A,89,59,21,525,31,13.81,,,0,0,,,27,0
28779,Tests,113,188,17,7212,239,42.17,14070,51.25,16,35,900,57,71,0
28779,ODI,311,300,23,11363,183,41.02,15416,73.7,22,72,1122,190,100,0
28779,First-Class,254,399,44,15687,239,44.18,,,33,89,,,168,0
28779,List A,437,421,43,15622,183,41.32,,,31,97,,,131,0
28779,T20,77,73,4,1726,91,25.01,1613,107,0,8,184,51,28,0
642543,First-Class,21,28,3,695,62,27.8,1606,43.27,0,4,89,3,2,0
642543,List A,18,13,1,155,37,12.91,205,75.6,0,0,11,1,3,0
642543,T20,18,7,2,39,17,7.8,46,84.78,0,0,2,1,6,0
1070180,First-Class,25,36,4,1639,206,51.21,2816,58.2,4,10,211,11,24,0
1070180,List A,36,34,5,1153,120,39.75,1262,91.36,3,6,118,18,16,0
1070180,T20,46,39,3,623,59*,17.3,544,114.52,0,3,46,18,19,0
28792,ODI,11,10,2,151,54,18.87,234,64.52,0,1,8,2,5,0
28792,First-Class,117,181,24,6938,212*,44.19,,,18,34,,,63,0
28792,List A,126,116,14,3157,101*,30.95,,,1,19,,,43,0
28792,T20,10,8,1,113,47,16.14,114,99.12,0,0,16,1,1,0
28794,Tests,125,214,16,10122,236*,51.12,,,34,45,,26,108,0
28794,ODI,108,102,14,3092,103*,35.13,4966,62.26,1,27,,,22,0
28794,First-Class,348,563,61,25834,340,51.46,,,81,105,,,293,0
28794,List A,151,144,17,4594,123,36.17,,,5,37,,,37,0
709635,,2,0,0,0,-,,0,,0,0,0,0,1,0
709635,,64,20,11,21,5,2.33,89,23.59,0,0,1,0,13,0
709635,,55,9,8,12,5*,12,21,57.14,0,0,1,0,10,0
28808,ODI,6,1,0,1,1,1,3,33.33,0,0,0,0,0,0
28808,First-Class,48,53,11,1196,114*,28.47,,,1,7,,,14,0
28808,List A,24,12,4,156,74*,19.5,,,0,1,,,5,0
28813,Tests,39,57,14,913,86,21.23,,,0,2,,7,16,0
28813,ODI,19,16,6,114,20,11.4,194,58.76,0,0,,,2,0
28813,First-Class,159,205,48,4500,102,28.66,,,1,24,,,59,0
28813,List A,43,30,9,228,20,10.85,,,0,0,,,6,0
28814,Tests,8,15,0,229,41,15.26,,,0,0,,0,4,0
28814,First-Class,82,116,13,2631,123,25.54,,,2,16,,,33,0
220435,First-Class,66,108,12,3640,208*,37.91,8800,41.36,7,18,424,35,51,0
220435,List A,51,47,5,1645,96*,39.16,2384,69,0,13,116,29,21,0
220435,T20,20,18,4,263,67,18.78,263,100,0,1,20,2,13,0
54251,,8,12,2,134,41,13.4,,,0,0,,,3,0
54251,,11,11,4,108,45*,15.42,,,0,0,,,2,0
1212830,,17,16,2,311,65,22.21,366,84.97,0,2,25,8,17,3
1212830,,35,30,9,563,47*,26.8,422,133.41,0,0,64,18,15,17
28843,First-Class,9,13,0,186,32,14.3,,,0,0,,,2,0
28843,List A,13,10,2,58,20,7.25,,,0,0,,,5,0
28821,Tests,22,31,9,192,50,8.72,,,0,1,,3,11,0
28821,First-Class,98,126,30,1379,90,14.36,,,0,5,,,57,0
28829,First-Class,7,11,1,140,29,14,,,0,0,,,6,0
28829,List A,3,2,1,53,52*,53,,,0,1,,,2,0
28830,First-Class,44,73,6,1592,111,23.76,,,1,12,,,27,0
28830,List A,40,40,5,994,159*,28.4,1174,84.66,1,7,,,25,0
28830,T20,23,21,2,429,71*,22.57,346,123.98,0,3,27,18,9,0
54249,,1,1,0,6,6,6,,,0,0,,,0,2
54249,,4,4,1,78,44,26,,,0,0,,,0,0
29018,First-Class,11,11,2,80,17,8.88,,,0,0,,,2,0
29018,List A,3,3,1,38,28,19,,,0,0,,,1,0
28846,First-Class,41,62,4,1258,108,21.68,2671,47.09,2,5,150,22,21,0
28846,List A,51,47,5,1261,105,30.02,1376,91.64,1,9,,,9,0
28846,T20,62,54,18,774,62*,21.5,601,128.78,0,2,63,32,26,0
28848,First-Class,12,16,3,190,34,14.61,,,0,0,,,3,0
28848,List A,11,7,1,37,10,6.16,,,0,0,,,1,0
317293,ODI,2,0,0,0,-,,0,,0,0,0,0,0,0
317293,First-Class,61,84,12,1226,69*,17.02,1462,83.85,0,5,133,57,13,0
317293,List A,55,37,12,479,46*,19.16,372,128.76,0,0,21,35,12,0
317293,T20,91,54,17,501,42,13.54,335,149.55,0,0,33,31,17,0
344580,First-Class,76,111,20,3137,161*,34.47,6340,49.47,5,13,359,12,27,0
344580,List A,57,38,11,702,64,26,786,89.31,0,3,61,12,18,0
344580,T20,87,37,11,459,48*,17.65,384,119.53,0,0,45,8,22,0
28850,Tests,1,2,1,18,11*,18,,,0,0,,0,3,0
28850,First-Class,78,133,16,2916,101*,24.92,,,1,17,,,49,0
28855,Tests,8,12,1,242,50*,22,,,0,1,,0,2,0
28855,First-Class,83,119,18,4259,234,42.16,,,9,23,,,49,0
53932,,12,15,3,291,69,24.25,,,0,2,,,5,0
53932,,204,121,37,1228,57,14.61,,,0,1,,,69,0
53932,,68,46,9,405,37*,10.94,,,0,0,,,23,0
302579,First-Class,61,99,6,3019,225*,32.46,5952,50.72,4,17,408,11,143,1
302579,List A,97,97,7,3371,149*,37.45,4646,72.55,6,18,369,26,79,9
302579,T20,111,101,10,2437,86*,26.78,2109,115.55,0,13,270,40,52,10
424377,ODI,1,1,0,2,2,2,3,66.66,0,0,0,0,1,0
424377,First-Class,59,77,5,1419,149,19.7,1843,76.99,1,5,130,57,18,0
424377,List A,59,42,10,618,57*,19.31,443,139.5,0,1,45,40,21,0
424377,T20,86,64,16,705,60,14.68,449,157.01,0,2,57,39,30,0
53972,,3,3,1,1,1*,0.5,,,0,0,,,0,0
53972,,4,1,1,1,1*,,4,25,0,0,0,0,0,0
53948,,5,2,1,2,2*,2,2,100,0,0,0,0,0,0
28861,Tests,2,2,0,11,7,5.5,,,0,0,,0,2,0
28861,First-Class,41,41,21,238,26,11.9,,,0,0,,,13,0
29022,First-Class,55,61,18,1033,125,24.02,,,1,4,,,27,0
29022,List A,3,2,0,21,20,10.5,,,0,0,,,0,0
28864,Tests,4,7,2,17,6,3.4,,,0,0,,0,2,0
28864,First-Class,85,102,18,1067,75,12.7,,,0,3,,,45,0
28864,List A,2,2,1,0,0*,0,,,0,0,0,0,0,0
28982,First-Class,53,76,24,841,74,16.17,1906,44.12,0,3,,,19,0
28982,List A,39,26,9,193,29,11.35,300,64.33,0,0,,,9,0
28982,T20,12,6,1,27,10,5.4,26,103.84,0,0,4,0,1,0
54253,,13,22,6,452,48*,28.25,,,0,0,,,2,0
54253,,20,19,6,263,50*,20.23,,,0,1,,,3,0
490619,,1,1,0,4,4,4,10,40,0,0,0,0,0,0
28878,Tests,3,3,2,28,17*,28,,,0,0,,0,0,0
28878,First-Class,99,82,18,587,35,9.17,,,0,0,,,21,0
28880,Tests,36,42,13,183,21,6.31,,,0,0,,0,14,0
28880,First-Class,115,125,32,761,47,8.18,,,0,0,,,52,0
253795,First-Class,16,23,2,434,127*,20.66,1130,38.4,1,1,52,0,38,5
253795,T20,2,2,1,8,5,8,14,57.14,0,0,0,0,1,2
29040,First-Class,1,2,0,13,13,6.5,,,0,0,,,1,0
537124,ODI,3,3,1,13,8,6.5,13,100,0,0,2,0,1,0
537124,First-Class,59,88,6,3471,201*,42.32,4238,81.9,7,20,471,40,24,0
537124,List A,95,85,15,3369,139*,48.12,3771,89.33,5,25,340,59,31,0
537124,T20,118,100,23,1985,93*,25.77,1600,124.06,0,7,188,70,55,3
28884,Tests,1,1,0,18,18,18,38,47.36,0,0,2,0,2,0
28884,ODI,1,1,0,4,4,4,10,40,0,0,0,0,1,0
28884,First-Class,104,147,15,5719,298*,43.32,,,14,30,,,105,0
28884,List A,31,26,1,581,88,23.24,,,0,2,,,10,0
1175429,First-Class,4,4,0,13,4,3.25,40,32.5,0,0,2,0,1,0
1175429,List A,21,10,2,96,24,12,69,139.13,0,0,5,8,2,0
1175429,T20,10,3,1,15,9,7.5,12,125,0,0,1,1,1,0
29260,Tests,14,24,2,686,105,31.18,,,1,5,97,2,11,0
29260,First-Class,207,331,50,12338,213*,43.9,,,29,63,,,110,0
29260,List A,3,3,0,81,57,27,,,0,1,,,1,0
29264,Tests,103,145,23,2224,115,18.22,3432,64.8,2,9,277,42,42,0
29264,ODI,236,128,35,1237,49,13.3,1526,81.06,0,0,92,35,71,0
29264,,28,13,5,108,21,13.5,87,124.13,0,0,11,4,7,0
29264,First-Class,198,268,46,4255,115,19.16,,,2,15,,,100,0
29264,List A,334,194,54,2134,79*,15.24,,,0,2,,,112,0
29264,T20,268,155,52,1512,78,14.67,1178,128.35,0,2,141,73,83,0
29268,Tests,2,4,1,56,32*,18.66,,,0,0,,0,3,0
29268,First-Class,74,90,11,2592,207*,32.81,,,8,,,,49,0
54283,,22,17,4,231,34,17.76,432,53.47,0,0,17,0,3,0
422847,First-Class,31,51,4,733,102,15.59,1308,56.03,1,1,97,5,16,0
422847,List A,19,17,4,155,19,11.92,168,92.26,0,0,8,5,10,0
422847,T20,7,4,0,38,15,9.5,23,165.21,0,0,2,3,0,0
29391,First-Class,30,38,3,1055,106*,30.14,,,1,6,,,48,10
29391,List A,13,11,1,205,55,20.5,,,0,1,,,7,4
1292496,First-Class,2,4,0,119,86,29.75,231,51.51,0,1,20,1,1,0
1292496,T20,5,4,0,44,27,11,49,89.79,0,0,4,2,1,0
340854,First-Class,75,117,15,4909,221,48.12,8732,56.21,15,24,601,47,86,0
340854,List A,84,81,14,3023,121,45.11,3598,84.01,6,16,268,64,48,0
340854,T20,80,75,12,2278,92*,36.15,1827,124.68,0,16,180,82,43,0
1081444,First-Class,11,17,2,363,93,24.2,953,38.09,0,2,27,11,9,0
1081444,List A,17,14,2,184,58,15.33,194,94.84,0,1,15,5,11,0
1081444,T20,33,22,11,298,38*,27.09,223,133.63,0,0,23,14,9,0
